country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Italy,IT,2021-W22,subnational,ITF3,Campania,2020,86419,5801692,1489.548221,2.337448941,TESSy
Italy,IT,2021-W23,subnational,ITF3,Campania,1330,83194,5801692,1433.960989,1.598672981,TESSy
Italy,IT,2021-W24,subnational,ITF3,Campania,793,87296,5801692,1504.664501,0.908403592,TESSy
Italy,IT,2021-W25,subnational,ITF3,Campania,663,85712,5801692,1477.362121,0.773520627,TESSy
Italy,IT,2021-W26,subnational,ITF3,Campania,759,75059,5801692,1293.743274,1.011204519,TESSy
Italy,IT,2021-W27,subnational,ITF3,Campania,1152,83955,5801692,1447.077852,1.372163659,TESSy
Italy,IT,2021-W28,subnational,ITF3,Campania,1395,86896,5801692,1497.769961,1.605367336,TESSy
Italy,IT,2021-W29,subnational,ITF3,Campania,1895,90263,5801692,1555.804755,2.099420582,TESSy
Italy,IT,2021-W30,subnational,ITF3,Campania,2164,94123,5801692,1622.33707,2.299119238,TESSy
Italy,IT,2020-W38,subnational,ITF4,Puglia,556,25346,4029053,629.0808287,2.193640022,TESSy
Italy,IT,2020-W39,subnational,ITF4,Puglia,545,24044,4029053,596.7655427,2.266677757,TESSy
Italy,IT,2020-W40,subnational,ITF4,Puglia,736,25760,4029053,639.3561961,2.857142857,TESSy
Italy,IT,2020-W41,subnational,ITF4,Puglia,1426,29081,4029053,721.7825132,4.90354527,TESSy
Italy,IT,2020-W42,subnational,ITF4,Puglia,2152,34808,4029053,863.925096,6.182486785,TESSy
Italy,IT,2020-W43,subnational,ITF4,Puglia,3580,34193,4029053,848.6609633,10.46997924,TESSy
Italy,IT,2020-W44,subnational,ITF4,Puglia,4347,40127,4029053,995.9412299,10.83310489,TESSy
Italy,IT,2020-W45,subnational,ITF4,Puglia,6503,45286,4029053,1123.986207,14.35984631,TESSy
Italy,IT,2020-W46,subnational,ITF4,Puglia,9051,54053,4029053,1341.580764,16.74467652,TESSy
Italy,IT,2020-W47,subnational,ITF4,Puglia,9005,56886,4029053,1411.895053,15.82990542,TESSy
Italy,IT,2020-W48,subnational,ITF4,Puglia,9833,61061,4029053,1515.517418,16.10356856,TESSy
Italy,IT,2020-W49,subnational,ITF4,Puglia,11022,59309,4029053,1472.033254,18.58402603,TESSy
Italy,IT,2020-W50,subnational,ITF4,Puglia,8286,55947,4029053,1388.589329,14.8104456,TESSy
Italy,IT,2020-W51,subnational,ITF4,Puglia,7759,63646,4029053,1579.676415,12.19086824,TESSy
Italy,IT,2020-W52,subnational,ITF4,Puglia,5697,49276,4029053,1223.016922,11.56140921,TESSy
Italy,IT,2020-W53,subnational,ITF4,Puglia,7200,52429,4029053,1301.273525,13.73285777,TESSy
Italy,IT,2021-W01,subnational,ITF4,Puglia,7951,58034,4029053,1440.388101,13.70058931,TESSy
Italy,IT,2021-W02,subnational,ITF4,Puglia,7596,62728,4029053,1556.891905,12.10942482,TESSy
Italy,IT,2021-W03,subnational,ITF4,Puglia,6680,58716,4029053,1457.315156,11.37679678,TESSy
Italy,IT,2021-W04,subnational,ITF4,Puglia,6775,63604,4029053,1578.633987,10.6518458,TESSy
Italy,IT,2021-W05,subnational,ITF4,Puglia,6181,62232,4029053,1544.58132,9.932189227,TESSy
Italy,IT,2021-W06,subnational,ITF4,Puglia,6034,60496,4029053,1501.494272,9.974213171,TESSy
Italy,IT,2021-W07,subnational,ITF4,Puglia,5301,59582,4029053,1478.80904,8.89698231,TESSy
Italy,IT,2021-W08,subnational,ITF4,Puglia,6879,62280,4029053,1545.772667,11.04527938,TESSy
Italy,IT,2021-W09,subnational,ITF4,Puglia,8370,65046,4029053,1614.424035,12.86781662,TESSy
Italy,IT,2021-W10,subnational,ITF4,Puglia,10222,69369,4029053,1721.719719,14.73568885,TESSy
Italy,IT,2021-W11,subnational,ITF4,Puglia,11100,71913,4029053,1784.861108,15.43531768,TESSy
Italy,IT,2021-W12,subnational,ITF4,Puglia,12150,76332,4029053,1894.539486,15.9173086,TESSy
Italy,IT,2021-W13,subnational,ITF4,Puglia,12349,83075,4029053,2061.898913,14.86488113,TESSy
Italy,IT,2021-W14,subnational,ITF4,Puglia,9473,78589,4029053,1950.557612,12.05384978,TESSy
Italy,IT,2021-W15,subnational,ITF4,Puglia,9470,82871,4029053,2056.835688,11.42739921,TESSy
Italy,IT,2021-W16,subnational,ITF4,Puglia,8843,81208,4029053,2015.56048,10.88932125,TESSy
Italy,IT,2021-W17,subnational,ITF4,Puglia,7458,76410,4029053,1896.475425,9.760502552,TESSy
Italy,IT,2021-W18,subnational,ITF4,Puglia,5818,75435,4029053,1872.27619,7.712600252,TESSy
Italy,IT,2021-W19,subnational,ITF4,Puglia,3560,63259,4029053,1570.07118,5.627657725,TESSy
Italy,IT,2021-W20,subnational,ITF4,Puglia,2335,58072,4029053,1441.331251,4.020870643,TESSy
Italy,IT,2021-W21,subnational,ITF4,Puglia,1590,51043,4029053,1266.873382,3.115020669,TESSy
Italy,IT,2021-W22,subnational,ITF4,Puglia,1019,40447,4029053,1003.883543,2.519346305,TESSy
Italy,IT,2021-W23,subnational,ITF4,Puglia,842,40786,4029053,1012.297431,2.064433874,TESSy
Italy,IT,2021-W24,subnational,ITF4,Puglia,602,43977,4029053,1091.497183,1.368897378,TESSy
Italy,IT,2021-W25,subnational,ITF4,Puglia,365,41131,4029053,1020.860237,0.887408524,TESSy
Italy,IT,2021-W26,subnational,ITF4,Puglia,264,41943,4029053,1041.013856,0.629425649,TESSy
Italy,IT,2021-W27,subnational,ITF4,Puglia,305,38861,4029053,964.5194541,0.784848563,TESSy
Italy,IT,2021-W28,subnational,ITF4,Puglia,427,40587,4029053,1007.358305,1.052061005,TESSy
Italy,IT,2021-W29,subnational,ITF4,Puglia,862,57149,4029053,1418.422642,1.508337854,TESSy
Italy,IT,2021-W30,subnational,ITF4,Puglia,1084,72285,4029053,1794.094046,1.499619561,TESSy
Italy,IT,2020-W38,subnational,ITF5,Basilicata,34,3074,562869,546.1306272,1.106050748,TESSy
Italy,IT,2020-W39,subnational,ITF5,Basilicata,124,4181,562869,742.801611,2.965797656,TESSy
Italy,IT,2020-W40,subnational,ITF5,Basilicata,162,5721,562869,1016.399908,2.831672784,TESSy
Italy,IT,2020-W41,subnational,ITF5,Basilicata,128,5403,562869,959.9036365,2.369054229,TESSy
Italy,IT,2020-W42,subnational,ITF5,Basilicata,247,6474,562869,1150.178816,3.815261044,TESSy
Italy,IT,2020-W43,subnational,ITF5,Basilicata,468,7798,562869,1385.402287,6.001538856,TESSy
Italy,IT,2020-W44,subnational,ITF5,Basilicata,679,9088,562869,1614.585277,7.471390845,TESSy
Italy,IT,2020-W45,subnational,ITF5,Basilicata,1195,9864,562869,1752.450393,12.11476075,TESSy
Italy,IT,2020-W46,subnational,ITF5,Basilicata,1451,11424,562869,2029.601914,12.70133053,TESSy
Italy,IT,2020-W47,subnational,ITF5,Basilicata,1522,12729,562869,2261.449822,11.9569487,TESSy
Italy,IT,2020-W48,subnational,ITF5,Basilicata,1514,11505,562869,2043.992474,13.15949587,TESSy
Italy,IT,2020-W49,subnational,ITF5,Basilicata,904,10323,562869,1833.996898,8.757144241,TESSy
Italy,IT,2020-W50,subnational,ITF5,Basilicata,445,5417,562869,962.3908938,8.214879084,TESSy
Italy,IT,2020-W51,subnational,ITF5,Basilicata,563,7556,562869,1342.408269,7.451032292,TESSy
Italy,IT,2020-W52,subnational,ITF5,Basilicata,444,6362,562869,1130.280758,6.978937441,TESSy
Italy,IT,2020-W53,subnational,ITF5,Basilicata,645,5487,562869,974.82718,11.75505741,TESSy
Italy,IT,2021-W01,subnational,ITF5,Basilicata,815,7657,562869,1360.352053,10.6438553,TESSy
Italy,IT,2021-W02,subnational,ITF5,Basilicata,550,7015,562869,1246.293543,7.840342124,TESSy
Italy,IT,2021-W03,subnational,ITF5,Basilicata,405,4783,562869,849.7536727,8.467489024,TESSy
Italy,IT,2021-W04,subnational,ITF5,Basilicata,331,5418,562869,962.568555,6.109265412,TESSy
Italy,IT,2021-W05,subnational,ITF5,Basilicata,457,9975,562869,1772.170789,4.581453634,TESSy
Italy,IT,2021-W06,subnational,ITF5,Basilicata,579,7249,562869,1287.866271,7.987308594,TESSy
Italy,IT,2021-W07,subnational,ITF5,Basilicata,606,8822,562869,1567.327389,6.86919066,TESSy
Italy,IT,2021-W08,subnational,ITF5,Basilicata,824,12876,562869,2287.566023,6.399502951,TESSy
Italy,IT,2021-W09,subnational,ITF5,Basilicata,907,10805,562869,1919.629612,8.394261916,TESSy
Italy,IT,2021-W10,subnational,ITF5,Basilicata,899,10231,562869,1817.652065,8.787019842,TESSy
Italy,IT,2021-W11,subnational,ITF5,Basilicata,866,9513,562869,1690.0913,9.103332282,TESSy
Italy,IT,2021-W12,subnational,ITF5,Basilicata,799,8655,562869,1537.657963,9.231658001,TESSy
Italy,IT,2021-W13,subnational,ITF5,Basilicata,853,9381,562869,1666.640017,9.092847244,TESSy
Italy,IT,2021-W14,subnational,ITF5,Basilicata,1025,8986,562869,1596.463831,11.40663254,TESSy
Italy,IT,2021-W15,subnational,ITF5,Basilicata,1195,10308,562869,1831.33198,11.59293752,TESSy
Italy,IT,2021-W16,subnational,ITF5,Basilicata,1084,11038,562869,1961.024679,9.820619677,TESSy
Italy,IT,2021-W17,subnational,ITF5,Basilicata,920,10758,562869,1911.279534,8.551775423,TESSy
Italy,IT,2021-W18,subnational,ITF5,Basilicata,751,9642,562869,1713.009599,7.78884049,TESSy
Italy,IT,2021-W19,subnational,ITF5,Basilicata,635,8951,562869,1590.245688,7.094179421,TESSy
Italy,IT,2021-W20,subnational,ITF5,Basilicata,375,7384,562869,1311.850537,5.078548212,TESSy
Italy,IT,2021-W21,subnational,ITF5,Basilicata,297,6455,562869,1146.803253,4.601084431,TESSy
Italy,IT,2021-W22,subnational,ITF5,Basilicata,178,4540,562869,806.5819933,3.920704846,TESSy
Italy,IT,2021-W23,subnational,ITF5,Basilicata,195,5195,562869,922.9501003,3.75360924,TESSy
Italy,IT,2021-W24,subnational,ITF5,Basilicata,142,4524,562869,803.7394136,3.138815208,TESSy
Italy,IT,2021-W25,subnational,ITF5,Basilicata,102,4864,562869,864.1442325,2.097039474,TESSy
Italy,IT,2021-W26,subnational,ITF5,Basilicata,53,3836,562869,681.508486,1.38164755,TESSy
Italy,IT,2021-W27,subnational,ITF5,Basilicata,55,3602,562869,639.9357577,1.526929484,TESSy
Italy,IT,2021-W28,subnational,ITF5,Basilicata,50,3623,562869,643.6666436,1.380071764,TESSy
Italy,IT,2021-W29,subnational,ITF5,Basilicata,133,4233,562869,752.0399951,3.141979683,TESSy
Italy,IT,2021-W30,subnational,ITF5,Basilicata,200,4237,562869,752.75064,4.720320982,TESSy
Italy,IT,2020-W38,subnational,ITF6,Calabria,146,10662,1947131,547.5748678,1.36934909,TESSy
Italy,IT,2020-W39,subnational,ITF6,Calabria,99,11728,1947131,602.3220831,0.844133697,TESSy
Italy,IT,2020-W40,subnational,ITF6,Calabria,142,11671,1947131,599.3946992,1.216690943,TESSy
Italy,IT,2020-W41,subnational,ITF6,Calabria,279,13546,1947131,695.6902232,2.059648605,TESSy
Italy,IT,2020-W42,subnational,ITF6,Calabria,575,16115,1947131,827.6279305,3.568104251,TESSy
Italy,IT,2020-W43,subnational,ITF6,Calabria,1241,18847,1947131,967.9369287,6.584602324,TESSy
Italy,IT,2020-W44,subnational,ITF6,Calabria,1360,20250,1947131,1039.99166,6.716049383,TESSy
Italy,IT,2020-W45,subnational,ITF6,Calabria,2344,21110,1947131,1084.159207,11.1037423,TESSy
Italy,IT,2020-W46,subnational,ITF6,Calabria,2482,20859,1947131,1071.268446,11.89894051,TESSy
Italy,IT,2020-W47,subnational,ITF6,Calabria,3827,23170,1947131,1189.955889,16.51704791,TESSy
Italy,IT,2020-W48,subnational,ITF6,Calabria,2497,19505,1947131,1001.730238,12.80184568,TESSy
Italy,IT,2020-W49,subnational,ITF6,Calabria,1998,18817,1947131,966.3962004,10.61805814,TESSy
Italy,IT,2020-W50,subnational,ITF6,Calabria,1250,16644,1947131,854.7961077,7.510213891,TESSy
Italy,IT,2020-W51,subnational,ITF6,Calabria,1299,16449,1947131,844.7813732,7.897136604,TESSy
Italy,IT,2020-W52,subnational,ITF6,Calabria,1645,15581,1947131,800.2029653,10.55773057,TESSy
Italy,IT,2020-W53,subnational,ITF6,Calabria,1905,15199,1947131,780.5843572,12.53371932,TESSy
Italy,IT,2021-W01,subnational,ITF6,Calabria,2393,17409,1947131,894.0846815,13.74576369,TESSy
Italy,IT,2021-W02,subnational,ITF6,Calabria,2125,18880,1947131,969.63173,11.25529661,TESSy
Italy,IT,2021-W03,subnational,ITF6,Calabria,1950,16221,1947131,833.0718375,12.02145367,TESSy
Italy,IT,2021-W04,subnational,ITF6,Calabria,1663,18649,1947131,957.7681214,8.917368223,TESSy
Italy,IT,2021-W05,subnational,ITF6,Calabria,1391,18727,1947131,961.7740152,7.427778074,TESSy
Italy,IT,2021-W06,subnational,ITF6,Calabria,1231,16771,1947131,861.3185245,7.340051279,TESSy
Italy,IT,2021-W07,subnational,ITF6,Calabria,1140,14525,1947131,745.9693262,7.848537005,TESSy
Italy,IT,2021-W08,subnational,ITF6,Calabria,1327,15528,1947131,797.4810118,8.545852653,TESSy
Italy,IT,2021-W09,subnational,ITF6,Calabria,1428,17750,1947131,911.5976275,8.045070423,TESSy
Italy,IT,2021-W10,subnational,ITF6,Calabria,1939,17658,1947131,906.8727271,10.98085853,TESSy
Italy,IT,2021-W11,subnational,ITF6,Calabria,2269,19983,1947131,1026.279177,11.35465145,TESSy
Italy,IT,2021-W12,subnational,ITF6,Calabria,2644,20538,1947131,1054.782652,12.87369754,TESSy
Italy,IT,2021-W13,subnational,ITF6,Calabria,2790,22192,1947131,1139.728144,12.57209805,TESSy
Italy,IT,2021-W14,subnational,ITF6,Calabria,2806,20571,1947131,1056.477453,13.64056196,TESSy
Italy,IT,2021-W15,subnational,ITF6,Calabria,3238,24471,1947131,1256.772143,13.23198888,TESSy
Italy,IT,2021-W16,subnational,ITF6,Calabria,3146,26186,1947131,1344.850449,12.01405331,TESSy
Italy,IT,2021-W17,subnational,ITF6,Calabria,2634,25295,1947131,1299.090816,10.41312512,TESSy
Italy,IT,2021-W18,subnational,ITF6,Calabria,2193,26734,1947131,1372.994421,8.203037331,TESSy
Italy,IT,2021-W19,subnational,ITF6,Calabria,1585,21759,1947131,1117.490297,7.284342111,TESSy
Italy,IT,2021-W20,subnational,ITF6,Calabria,1248,20225,1947131,1038.707719,6.170580964,TESSy
Italy,IT,2021-W21,subnational,ITF6,Calabria,981,18966,1947131,974.0484847,5.172413793,TESSy
Italy,IT,2021-W22,subnational,ITF6,Calabria,765,16728,1947131,859.1101472,4.573170732,TESSy
Italy,IT,2021-W23,subnational,ITF6,Calabria,553,14910,1947131,765.7420071,3.708920188,TESSy
Italy,IT,2021-W24,subnational,ITF6,Calabria,429,13992,1947131,718.5957185,3.066037736,TESSy
Italy,IT,2021-W25,subnational,ITF6,Calabria,233,15082,1947131,774.5755165,1.544887946,TESSy
Italy,IT,2021-W26,subnational,ITF6,Calabria,181,13538,1947131,695.2793623,1.336977397,TESSy
Italy,IT,2021-W27,subnational,ITF6,Calabria,249,12533,1947131,643.6649614,1.986754967,TESSy
Italy,IT,2021-W28,subnational,ITF6,Calabria,359,12879,1947131,661.4346955,2.7874835,TESSy
Italy,IT,2021-W29,subnational,ITF6,Calabria,586,13555,1947131,696.1524417,4.323127997,TESSy
Italy,IT,2021-W30,subnational,ITF6,Calabria,794,15013,1947131,771.0318412,5.28874975,TESSy
Italy,IT,2020-W38,subnational,ITG1,Sicilia,762,31585,4999891,631.7137714,2.412537597,TESSy
Italy,IT,2020-W39,subnational,ITG1,Sicilia,803,36408,4999891,728.1758742,2.205559218,TESSy
Italy,IT,2020-W40,subnational,ITG1,Sicilia,1059,37499,4999891,749.9963499,2.824075309,TESSy
Italy,IT,2020-W41,subnational,ITG1,Sicilia,1919,42764,4999891,855.2986455,4.487419325,TESSy
Italy,IT,2020-W42,subnational,ITG1,Sicilia,3302,46535,4999891,930.7202897,7.095734393,TESSy
Italy,IT,2020-W43,subnational,ITG1,Sicilia,5097,46882,4999891,937.660441,10.87197645,TESSy
Italy,IT,2020-W44,subnational,ITG1,Sicilia,5552,50971,4999891,1019.442224,10.89246827,TESSy
Italy,IT,2020-W45,subnational,ITG1,Sicilia,8417,59772,4999891,1195.466061,14.08184434,TESSy
Italy,IT,2020-W46,subnational,ITG1,Sicilia,10699,63515,4999891,1270.327693,16.8448398,TESSy
Italy,IT,2020-W47,subnational,ITG1,Sicilia,11385,65727,4999891,1314.568658,17.32164864,TESSy
Italy,IT,2020-W48,subnational,ITG1,Sicilia,9308,68985,4999891,1379.730078,13.49278829,TESSy
Italy,IT,2020-W49,subnational,ITG1,Sicilia,8721,70525,4999891,1410.53075,12.36582772,TESSy
Italy,IT,2020-W50,subnational,ITG1,Sicilia,6697,60578,4999891,1211.586413,11.05516854,TESSy
Italy,IT,2020-W51,subnational,ITG1,Sicilia,6094,57959,4999891,1159.205271,10.51432909,TESSy
Italy,IT,2020-W52,subnational,ITG1,Sicilia,5068,48444,4999891,968.901122,10.46156387,TESSy
Italy,IT,2020-W53,subnational,ITG1,Sicilia,7672,49214,4999891,984.3014578,15.58906002,TESSy
Italy,IT,2021-W01,subnational,ITG1,Sicilia,11704,65223,4999891,1304.488438,17.9445901,TESSy
Italy,IT,2021-W02,subnational,ITG1,Sicilia,12365,134349,4999891,2687.038577,9.203641263,TESSy
Italy,IT,2021-W03,subnational,ITG1,Sicilia,8630,146275,4999891,2925.563777,5.89984618,TESSy
Italy,IT,2021-W04,subnational,ITG1,Sicilia,6232,179980,4999891,3599.678473,3.462606956,TESSy
Italy,IT,2021-W05,subnational,ITG1,Sicilia,5163,177060,4999891,3541.2772,2.915960691,TESSy
Italy,IT,2021-W06,subnational,ITG1,Sicilia,4044,154162,4999891,3083.307216,2.623214541,TESSy
Italy,IT,2021-W07,subnational,ITG1,Sicilia,3326,156498,4999891,3130.028235,2.125266777,TESSy
Italy,IT,2021-W08,subnational,ITG1,Sicilia,3634,170653,4999891,3413.134406,2.129467399,TESSy
Italy,IT,2021-W09,subnational,ITG1,Sicilia,3867,169153,4999891,3383.133752,2.28609602,TESSy
Italy,IT,2021-W10,subnational,ITG1,Sicilia,4427,163667,4999891,3273.41136,2.704882475,TESSy
Italy,IT,2021-W11,subnational,ITG1,Sicilia,5175,174218,4999891,3484.435961,2.970416375,TESSy
Italy,IT,2021-W12,subnational,ITG1,Sicilia,5945,174273,4999891,3485.535985,3.411314432,TESSy
Italy,IT,2021-W13,subnational,ITG1,Sicilia,7115,107384,4999891,2147.72682,6.625754302,TESSy
Italy,IT,2021-W14,subnational,ITG1,Sicilia,8032,146410,4999891,2928.263836,5.485964073,TESSy
Italy,IT,2021-W15,subnational,ITG1,Sicilia,9045,204391,4999891,4087.909116,4.425341625,TESSy
Italy,IT,2021-W16,subnational,ITG1,Sicilia,8003,177458,4999891,3549.237373,4.509799502,TESSy
Italy,IT,2021-W17,subnational,ITG1,Sicilia,6348,170429,4999891,3408.654309,3.724718211,TESSy
Italy,IT,2021-W18,subnational,ITG1,Sicilia,5423,165879,4999891,3317.652325,3.269250478,TESSy
Italy,IT,2021-W19,subnational,ITG1,Sicilia,3938,154854,4999891,3097.147518,2.543040541,TESSy
Italy,IT,2021-W20,subnational,ITG1,Sicilia,2916,132811,4999891,2656.277907,2.195601268,TESSy
Italy,IT,2021-W21,subnational,ITG1,Sicilia,2539,119582,4999891,2391.692139,2.123229249,TESSy
Italy,IT,2021-W22,subnational,ITG1,Sicilia,1871,89246,4999891,1784.958912,2.096452502,TESSy
Italy,IT,2021-W23,subnational,ITG1,Sicilia,1823,94567,4999891,1891.381232,1.927733776,TESSy
Italy,IT,2021-W24,subnational,ITG1,Sicilia,1169,86365,4999891,1727.337656,1.353557575,TESSy
Italy,IT,2021-W25,subnational,ITG1,Sicilia,783,88296,4999891,1765.958498,0.886789889,TESSy
Italy,IT,2021-W26,subnational,ITG1,Sicilia,787,81868,4999891,1637.395695,0.961303562,TESSy
Italy,IT,2021-W27,subnational,ITG1,Sicilia,1198,72193,4999891,1443.891477,1.659440666,TESSy
Italy,IT,2021-W28,subnational,ITG1,Sicilia,2356,74801,4999891,1496.052614,3.149690512,TESSy
Italy,IT,2021-W29,subnational,ITG1,Sicilia,3757,92120,4999891,1842.440165,4.078376031,TESSy
Italy,IT,2021-W30,subnational,ITG1,Sicilia,3988,97707,4999891,1954.182601,4.081590879,TESSy
Italy,IT,2020-W38,subnational,ITG2,Sardegna,392,12315,1639591,751.1019516,3.183110028,TESSy
Italy,IT,2020-W39,subnational,ITG2,Sardegna,493,14104,1639591,860.2145291,3.49546228,TESSy
Italy,IT,2020-W40,subnational,ITG2,Sardegna,531,13934,1639591,849.8460897,3.810822449,TESSy
Italy,IT,2020-W41,subnational,ITG2,Sardegna,915,14026,1639591,855.4572451,6.52359903,TESSy
Italy,IT,2020-W42,subnational,ITG2,Sardegna,1181,16246,1639591,990.8568661,7.269481719,TESSy
Italy,IT,2020-W43,subnational,ITG2,Sardegna,1688,19820,1639591,1208.838058,8.516649849,TESSy
Italy,IT,2020-W44,subnational,ITG2,Sardegna,1990,22049,1639591,1344.786596,9.025352624,TESSy
Italy,IT,2020-W45,subnational,ITG2,Sardegna,2434,23220,1639591,1416.206847,10.48234281,TESSy
Italy,IT,2020-W46,subnational,ITG2,Sardegna,3006,27461,1639591,1674.868915,10.94643312,TESSy
Italy,IT,2020-W47,subnational,ITG2,Sardegna,3404,26376,1639591,1608.693875,12.90567182,TESSy
Italy,IT,2020-W48,subnational,ITG2,Sardegna,2477,22645,1639591,1381.137125,10.938397,TESSy
Italy,IT,2020-W49,subnational,ITG2,Sardegna,3077,27345,1639591,1667.79398,11.25251417,TESSy
Italy,IT,2020-W50,subnational,ITG2,Sardegna,1954,23019,1639591,1403.947692,8.488639819,TESSy
Italy,IT,2020-W51,subnational,ITG2,Sardegna,2177,28203,1639591,1720.124104,7.719036982,TESSy
Italy,IT,2020-W52,subnational,ITG2,Sardegna,1618,21485,1639591,1310.387774,7.530835467,TESSy
Italy,IT,2020-W53,subnational,ITG2,Sardegna,1737,18566,1639591,1132.355569,9.355811699,TESSy
Italy,IT,2021-W01,subnational,ITG2,Sardegna,1987,19036,1639591,1161.021255,10.43811725,TESSy
Italy,IT,2021-W02,subnational,ITG2,Sardegna,1885,19634,1639591,1197.493765,9.600692676,TESSy
Italy,IT,2021-W03,subnational,ITG2,Sardegna,1348,22521,1639591,1373.574263,5.985524621,TESSy
Italy,IT,2021-W04,subnational,ITG2,Sardegna,1402,27456,1639591,1674.563961,5.106351981,TESSy
Italy,IT,2021-W05,subnational,ITG2,Sardegna,923,20759,1639591,1266.108438,4.446264271,TESSy
Italy,IT,2021-W06,subnational,ITG2,Sardegna,680,59552,1639591,3632.125329,1.141859215,TESSy
Italy,IT,2021-W07,subnational,ITG2,Sardegna,502,58307,1639591,3556.191758,0.860960091,TESSy
Italy,IT,2021-W08,subnational,ITG2,Sardegna,471,42956,1639591,2619.921676,1.096470807,TESSy
Italy,IT,2021-W09,subnational,ITG2,Sardegna,577,32483,1639591,1981.164815,1.776313764,TESSy
Italy,IT,2021-W10,subnational,ITG2,Sardegna,740,50005,1639591,3049.845968,1.479852015,TESSy
Italy,IT,2021-W11,subnational,ITG2,Sardegna,865,68816,1639591,4197.144288,1.256975122,TESSy
Italy,IT,2021-W12,subnational,ITG2,Sardegna,1436,60777,1639591,3706.839084,2.362735903,TESSy
Italy,IT,2021-W13,subnational,ITG2,Sardegna,2385,54166,1639591,3303.628771,4.403131115,TESSy
Italy,IT,2021-W14,subnational,ITG2,Sardegna,2177,39640,1639591,2417.676116,5.491927346,TESSy
Italy,IT,2021-W15,subnational,ITG2,Sardegna,2326,58249,1639591,3552.65429,3.9932016,TESSy
Italy,IT,2021-W16,subnational,ITG2,Sardegna,1848,43635,1639591,2661.334443,4.235132348,TESSy
Italy,IT,2021-W17,subnational,ITG2,Sardegna,1286,24231,1639591,1477.868566,5.307251042,TESSy
Italy,IT,2021-W18,subnational,ITG2,Sardegna,806,20741,1639591,1265.010603,3.886022853,TESSy
Italy,IT,2021-W19,subnational,ITG2,Sardegna,473,29549,1639591,1802.217748,1.600730989,TESSy
Italy,IT,2021-W20,subnational,ITG2,Sardegna,294,29350,1639591,1790.080575,1.001703578,TESSy
Italy,IT,2021-W21,subnational,ITG2,Sardegna,210,28807,1639591,1756.96256,0.728989482,TESSy
Italy,IT,2021-W22,subnational,ITG2,Sardegna,227,15605,1639591,951.7617503,1.454661967,TESSy
